feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g__OTU_8kx_41x	Sample_classification	biofilm positive	0.199744574207207	0.529060171291885	76	75	0.706910174609466	0.935510110221987
g__OTU_9l0_247	Sample_classification	biofilm positive	0.146381513632366	0.372374613603049	76	12	0.695438197083578	0.935510110221987
g__OTU_9l6_viz	Disease2	UC	-0.336597272823526	0.869527222861929	76	50	0.699853796879554	0.935510110221987
g__OTU_a5i_svx	Sample_classification	biofilm positive	-0.192211306472288	0.464414642284299	76	72	0.680228352992824	0.935510110221987
g__OTU_b3m_ugv	Archaea_final	yes	0.363021065949301	0.918584646435438	76	56	0.693899917908563	0.935510110221987
g__OTU_bie_9ox	Disease2	IBS-C	-0.649472548599459	1.70952471998707	76	26	0.705159433242147	0.935510110221987
g__OTU_bsj_9l3	Disease2	IBS-C	0.544096916782345	1.38470133869031	76	48	0.695561957923494	0.935510110221987
g__OTU_dd6_pyp	Disease2	IBS-C	-0.350808694026507	0.832761865322694	76	11	0.674856453493169	0.935510110221987
g__OTU_eww_tb1	Disease2	UC	0.169179631829792	0.410522890294683	76	11	0.681519817750868	0.935510110221987
g__OTU_fe5_g8a	Archaea_final	yes	0.0796362910682577	0.195867165475291	76	8	0.685554605452485	0.935510110221987
g__OTU_gb5_l4s	Sample_classification	biofilm positive	-0.116213771298935	0.284127037770915	76	9	0.683773403379366	0.935510110221987
g__OTU_gr5_393	Archaea_final	yes	0.127219616648497	0.319569594072761	76	20	0.691770444473246	0.935510110221987
g__OTU_gt2_tpx	Disease2	IBS	0.291346227829694	0.766766183792627	76	21	0.705119975570397	0.935510110221987
g__OTU_hge_csd	Disease2	UC	0.221116290539753	0.557230817002774	76	24	0.692712771553396	0.935510110221987
g__OTU_jyp_8n8	Disease2	UC	-0.307308434732669	0.816959555070891	76	13	0.707934791878948	0.935510110221987
g__OTU_jyr_2wo	Disease2	IBS	-0.155550766869684	0.414665854266925	76	12	0.708703086595639	0.935510110221987
g__OTU_luw_wc0	Disease2	UC	0.590501233902003	1.45142406878631	76	64	0.685364872574839	0.935510110221987
g__OTU_mn8_t5t	Disease2	UC	-0.260451281321156	0.67433076813586	76	64	0.700492882086424	0.935510110221987
g__OTU_nx0_euh	Disease2	UC	0.259152165312049	0.625860494511578	76	30	0.680086415090669	0.935510110221987
g__OTU_o3u_kjg	Disease2	IBS	0.13769403620167	0.367633908005083	76	9	0.70913399864804	0.935510110221987
g__OTU_ods_x7z	Disease2	IBS-C	-0.534762693606948	1.3669971374767	76	57	0.696841184725582	0.935510110221987
g__OTU_pm2_9oj	Archaea_final	yes	-0.226806340020037	0.562167613973906	76	36	0.687847213140436	0.935510110221987
g__OTU_pzy_n70	Disease2	UC	-0.267518494651184	0.655951047589387	76	28	0.684640973825314	0.935510110221987
g__OTU_qqe_rgk	Sample_classification	biofilm positive	0.26051656510057	0.671706850163292	76	37	0.699309385931515	0.935510110221987
g__OTU_r6w_x3u	Disease2	IBS-C	0.33723443430892	0.867609341535137	76	19	0.698682390677386	0.935510110221987
g__OTU_shc_rb5	Disease2	UC	-0.39958306009928	1.0702124363861	76	28	0.710002936284266	0.935510110221987
g__OTU_sj2_yh2	Sample_classification	biofilm positive	-0.145962683877692	0.366031506278057	76	11	0.691275940905155	0.935510110221987
g__OTU_syq_cmj	Disease2	IBS-C	0.508539279237567	1.32772577218227	76	23	0.702869085433668	0.935510110221987
g__OTU_3os_wud	Disease2	IBS	-0.316252501659996	0.860092982060053	76	29	0.714209585894657	0.935966450737609
g__OTU_4ls_8y5	Disease2	IBS-C	0.673029577224005	1.82978249798756	76	41	0.714117730689555	0.935966450737609
g__OTU_aoh_md7	Archaea_final	yes	0.118535057428074	0.322467904824185	76	74	0.714290186089228	0.935966450737609
g__OTU_npw_zoi	Archaea_final	yes	-0.105046469055943	0.283914292291308	76	16	0.712504362110471	0.935966450737609
g__OTU_7ic_4dv	Disease2	IBS	-0.113614300882914	0.31020338654683	76	11	0.715277643506967	0.935969368225371
g__OTU_170_x4p	Disease2	IBS-C	-0.544965181141695	1.71246598481043	76	54	0.751254821135394	0.938215489818784
g__OTU_171_m9u	Disease2	IBS-C	-0.311740125935197	0.873214316059052	76	13	0.722163563110271	0.938215489818784
g__OTU_177_6lv	Disease2	IBS	0.170817774061019	0.546164329043383	76	11	0.755393704747081	0.938215489818784
g__OTU_1da_5ga	Disease2	IBS-C	0.444548552452203	1.42569267509531	76	74	0.756110003992309	0.938215489818784
g__OTU_1do_kho	Disease2	IBS	0.158254545566015	0.50435772463868	76	13	0.754625534875252	0.938215489818784
g__OTU_1jd_2zm	Disease2	UC	-0.326384157064498	1.04454602600065	76	55	0.755616043010299	0.938215489818784
g__OTU_33s_05v	Disease2	IBS	0.219686589129399	0.707215901057713	76	45	0.757000570768116	0.938215489818784
g__OTU_3rf_dcf	Sample_classification	biofilm positive	0.134759456673958	0.410188441221711	76	19	0.743491298720699	0.938215489818784
g__OTU_49a_0th	Disease2	IBS	-0.0797965339534692	0.255192083299537	76	14	0.755444315035834	0.938215489818784
g__OTU_4hu_3g5	Sample_classification	biofilm positive	0.169545050246615	0.490295697730395	76	39	0.730528927786836	0.938215489818784
g__OTU_534_hgg	Disease2	IBS	-0.179701385434912	0.583355692067827	76	17	0.758960810869993	0.938215489818784
g__OTU_5dc_i49	Sample_classification	biofilm positive	0.0908306616915834	0.293027423251768	76	8	0.757502252270037	0.938215489818784
g__OTU_5pi_2qx	Disease2	IBS-C	0.530715564028734	1.71951550801906	76	58	0.758510175394292	0.938215489818784
g__OTU_6ao_ui9	Disease2	IBS	0.133771793500905	0.416704565632238	76	67	0.749149378406273	0.938215489818784
g__OTU_6fr_khd	Disease2	IBS-C	-0.633453308199401	2.09679840943527	76	52	0.763467803636647	0.938215489818784
g__OTU_7xf_67e	Disease2	IBS-C	-0.273812512627674	0.878908731005859	76	13	0.756318451696632	0.938215489818784
g__OTU_7xf_67e	Disease2	UC	0.152639955278486	0.471173084070575	76	13	0.746936347611934	0.938215489818784
g__OTU_7xx_6nk	Disease2	IBS	0.160056291909915	0.464336725525057	76	12	0.731354362757826	0.938215489818784
g__OTU_8li_862	Sample_classification	biofilm positive	-0.0898969180144382	0.295753492103027	76	12	0.762060881459161	0.938215489818784
g__OTU_8t5_u4l	Archaea_final	yes	-0.0913490906830486	0.301341830522877	76	14	0.76268143934937	0.938215489818784
g__OTU_b09_jj8	Sample_classification	biofilm positive	0.25984934744787	0.863531096540874	76	34	0.764371408043934	0.938215489818784
g__OTU_b40_bb0	Disease2	IBS	0.155575006953879	0.435006838392943	76	14	0.721690280935105	0.938215489818784
g__OTU_bsj_9l3	Disease2	UC	0.23023417377021	0.742322811517293	76	48	0.757365599758537	0.938215489818784
g__OTU_cgg_3uv	Disease2	IBS	-0.12170585350571	0.401964311423234	76	16	0.76295717180555	0.938215489818784
g__OTU_df8_vdn	Disease2	UC	0.148981002303313	0.42641783072807	76	18	0.727854428806343	0.938215489818784
g__OTU_drs_0qb	Disease2	IBS-C	0.38343063884683	1.07191820034873	76	14	0.721640313452498	0.938215489818784
g__OTU_eni_h32	Archaea_final	yes	0.103068352944565	0.289558230498096	76	8	0.722948272276237	0.938215489818784
g__OTU_fep_klg	Disease2	IBS	-0.13048920430888	0.374563569381295	76	76	0.728602909468	0.938215489818784
g__OTU_go0_1n6	Disease2	IBS-C	0.623338706452802	1.86261047219357	76	38	0.738883304652876	0.938215489818784
g__OTU_grv_e2l	Disease2	IBS-C	-0.447611750455349	1.4258882617295	76	73	0.754517058718876	0.938215489818784
g__OTU_h5n_ob0	Disease2	UC	-0.21199021894895	0.701746500666844	76	60	0.763479611767944	0.938215489818784
g__OTU_hxt_g1v	Sample_classification	biofilm positive	0.179690227580912	0.55910526441254	76	67	0.748873369358682	0.938215489818784
g__OTU_jvv_aco	Disease2	UC	-0.0658128105238907	0.191908132565032	76	10	0.732671989079274	0.938215489818784
g__OTU_jyp_8n8	Disease2	IBS	-0.209337308153215	0.695752711366029	76	13	0.764398725389199	0.938215489818784
g__OTU_jyr_2wo	Archaea_final	yes	0.111734717208408	0.361672359441023	76	12	0.75828552380664	0.938215489818784
g__OTU_l3v_8mp	Disease2	UC	-0.287400794430759	0.924705714169137	76	58	0.756874422619675	0.938215489818784
g__OTU_lpt_rsv	Disease2	IBS	0.0706909872062531	0.224692508491376	76	8	0.753992016311625	0.938215489818784
g__OTU_luw_wc0	Disease2	IBS-C	-0.975913265398564	2.70743242680064	76	64	0.719590749615783	0.938215489818784
g__OTU_m3t_7yb	Archaea_final	yes	0.193636068368313	0.598013369146893	76	25	0.747055758049361	0.938215489818784
g__OTU_m9p_86n	Disease2	UC	0.183362376236984	0.560695640230666	76	17	0.744623697940667	0.938215489818784
g__OTU_mst_wi2	Sample_classification	biofilm positive	-0.142413707022987	0.425886975693831	76	17	0.739082716254473	0.938215489818784
g__OTU_nk8_8eo	Disease2	UC	0.0664077779768197	0.209607483329734	76	8	0.752323368032721	0.938215489818784
g__OTU_p3w_2j5	Sample_classification	biofilm positive	-0.102122419127645	0.305627742478321	76	10	0.739273021802035	0.938215489818784
g__OTU_poy_9l2	Disease2	IBS	0.306327778276463	0.896002358167173	76	60	0.733463396483163	0.938215489818784
g__OTU_s1y_zg0	Sample_classification	biofilm positive	0.0774417652988968	0.224160384529422	76	14	0.73077350176112	0.938215489818784
g__OTU_s93_18j	Sample_classification	biofilm positive	0.119320567074006	0.347206952613886	76	28	0.732133341008296	0.938215489818784
g__OTU_syq_cmj	Disease2	IBS	-0.202753950426764	0.606176967455375	76	23	0.739017657184271	0.938215489818784
g__OTU_ttw_nbx	Archaea_final	yes	0.0913298005079696	0.291269831331808	76	12	0.754789699312304	0.938215489818784
g__OTU_8pf_2or	Disease2	UC	0.215274998675975	0.719706620334009	76	12	0.765738614787785	0.938647334255995
g__OTU_gek_29n	Sample_classification	biofilm positive	-0.232400627136122	0.780557118438359	76	42	0.766785884624008	0.938719832980422
g__OTU_4de_dyo	Sample_classification	biofilm positive	-0.130273792088306	0.440367532840231	76	66	0.768235960564043	0.939284636468264
g__OTU_1do_kho	Archaea_final	yes	0.126531087323195	0.439901782110462	76	13	0.774476103562608	0.940007826254914
g__OTU_60r_7ke	Sample_classification	biofilm positive	0.301604793746296	1.06370329317496	76	54	0.777598147166827	0.940007826254914
g__OTU_9dc_cz6	Sample_classification	biofilm positive	-0.172294460846178	0.596802612187647	76	65	0.773667309272745	0.940007826254914
g__OTU_drs_0qb	Disease2	IBS	0.139741377918982	0.489387294922835	76	14	0.776070995721119	0.940007826254914
g__OTU_fsy_s1o	Disease2	IBS-C	-0.268583222625874	0.932437272607014	76	20	0.774163983915714	0.940007826254914
g__OTU_grv_e2l	Sample_classification	biofilm positive	-0.160525072163562	0.559944782655795	76	73	0.775204042330575	0.940007826254914
g__OTU_gt2_tpx	Sample_classification	biofilm positive	-0.18801581076838	0.659525534310666	76	21	0.776426628206181	0.940007826254914
g__OTU_jyd_ob7	Archaea_final	yes	0.0513964255319389	0.175513359866443	76	8	0.77051471031564	0.940007826254914
g__OTU_rbe_ww5	Disease2	UC	0.183422671140808	0.647299899469321	76	26	0.777732790985644	0.940007826254914
g__OTU_mpf_nq1	Archaea_final	yes	-0.179073263830055	0.635575888490141	76	37	0.77896678202823	0.940302977035347
g__OTU_1en_ate	Disease2	UC	0.249103977926687	1.09939884817732	76	27	0.821409161919098	0.941646674756493
g__OTU_1jd_2zm	Sample_classification	biofilm positive	-0.192347367627763	0.765157069567775	76	55	0.802254636811131	0.941646674756493
g__OTU_1x2_g2s	Disease2	IBS	0.141908384296165	0.584580181376337	76	44	0.808906915791932	0.941646674756493
g__OTU_2gc_6d1	Disease2	UC	-0.278497789583702	1.12283490860494	76	38	0.804836632018697	0.941646674756493
g__OTU_2xj_7om	Disease2	IBS	0.11160456137102	0.45989863336525	76	76	0.808969076697648	0.941646674756493
g__OTU_2zk_0a2	Disease2	IBS	0.144482988010018	0.54247241482452	76	18	0.790759091308215	0.941646674756493
g__OTU_38z_b67	Disease2	UC	0.126928794286	0.479075626839058	76	9	0.79183029005331	0.941646674756493
g__OTU_4hu_3g5	Disease2	IBS	0.154409521770577	0.570019114531498	76	39	0.787276797529131	0.941646674756493
g__OTU_4ls_8y5	Disease2	IBS	-0.196613814627688	0.835392389732681	76	41	0.814620352096644	0.941646674756493
g__OTU_4yr_btu	Disease2	IBS	0.188518017751798	0.763772731714976	76	42	0.80576628795366	0.941646674756493
g__OTU_595_pm5	Disease2	IBS	0.135515720951907	0.60693891980232	76	20	0.823969941542039	0.941646674756493
g__OTU_5dc_i49	Disease2	IBS	0.0918061379435351	0.340674480948162	76	8	0.788350458282715	0.941646674756493
g__OTU_684_3ns	Disease2	IBS	-0.0888065747445268	0.31910357325419	76	17	0.78160237945078	0.941646674756493
g__OTU_69x_367	Archaea_final	yes	0.0870525728862627	0.366761665152145	76	23	0.813075006093747	0.941646674756493
g__OTU_7ic_4dv	Disease2	IBS-C	0.186032555325363	0.679446849763005	76	11	0.785044615576324	0.941646674756493
g__OTU_7ic_4dv	Disease2	UC	0.0805262251789058	0.364243813232454	76	11	0.825675452707536	0.941646674756493
g__OTU_7ic_4dv	Archaea_final	yes	0.0623320561424477	0.270559993219911	76	11	0.818467184046412	0.941646674756493
g__OTU_7xx_6nk	Disease2	IBS-C	-0.24832998798355	1.01704926209644	76	12	0.807815638357746	0.941646674756493
g__OTU_9n0_ar3	Disease2	IBS	0.163411072226842	0.722774511176426	76	42	0.821791375563302	0.941646674756493
g__OTU_ck6_ntu	Sample_classification	biofilm positive	0.0921793352557366	0.387436807925169	76	11	0.812637448478982	0.941646674756493
g__OTU_ck6_ntu	Disease2	IBS	-0.102007415747674	0.450435088891712	76	11	0.821500415239073	0.941646674756493
g__OTU_eww_tb1	Disease2	IBS	0.0806162566577123	0.349616345420625	76	11	0.81830986683224	0.941646674756493
g__OTU_f9v_2jn	Disease2	UC	-0.0753294925027041	0.282336623351767	76	10	0.790401909220709	0.941646674756493
g__OTU_fe5_g8a	Disease2	IBS	0.0529574176316613	0.224566305316171	76	8	0.814260291849981	0.941646674756493
g__OTU_fjz_94m	Disease2	IBS-C	-0.473986030463434	2.06828791643186	76	53	0.819406362845532	0.941646674756493
g__OTU_fsy_s1o	Archaea_final	yes	-0.0985071366424733	0.371302364920145	76	20	0.791556814166246	0.941646674756493
g__OTU_g6t_oxk	Sample_classification	biofilm positive	0.135963812823111	0.582303899734906	76	41	0.816060175484915	0.941646674756493
g__OTU_g6t_oxk	Disease2	IBS-C	0.373142375392701	1.48282530904785	76	41	0.802054458480387	0.941646674756493
g__OTU_gb5_l4s	Disease2	IBS	-0.0867193360971537	0.330326868529228	76	9	0.793687158470671	0.941646674756493
g__OTU_gek_29n	Disease2	IBS	-0.247671427824105	0.907477833383215	76	42	0.785716081156268	0.941646674756493
g__OTU_gr5_393	Disease2	IBS	-0.0933044722249886	0.366394044954725	76	20	0.799735384787873	0.941646674756493
g__OTU_gt2_tpx	Disease2	UC	0.235266882775871	0.900344260426572	76	21	0.794622529121758	0.941646674756493
g__OTU_h5n_ob0	Archaea_final	yes	-0.122227698663484	0.521256701047519	76	60	0.815291771890189	0.941646674756493
g__OTU_hxt_g1v	Disease2	IBS	0.165873515124934	0.65001730430354	76	67	0.79932986244763	0.941646674756493
g__OTU_j2i_6v4	Disease2	IBS-C	0.430705026986275	1.94600917062714	76	24	0.825481930905952	0.941646674756493
g__OTU_j82_mq3	Archaea_final	yes	0.11725639111633	0.493361615618049	76	71	0.812832682563192	0.941646674756493
g__OTU_kg4_svp	Sample_classification	biofilm positive	0.137325093100737	0.537875795137759	76	75	0.799232315116681	0.941646674756493
g__OTU_kg4_svp	Disease2	IBS	-0.150784755180162	0.62533586546163	76	75	0.810162327872855	0.941646674756493
g__OTU_mxa_u54	Disease2	IBS-C	-0.339442153699063	1.4914671470429	76	13	0.820628876007281	0.941646674756493
g__OTU_ncd_y44	Disease2	UC	-0.12997867605677	0.476751018401138	76	27	0.78593699806105	0.941646674756493
g__OTU_ods_x7z	Disease2	UC	0.167543776502146	0.732831788396751	76	57	0.819826872964876	0.941646674756493
g__OTU_pm2_9oj	Disease2	IBS-C	0.34691633072602	1.41174979274521	76	36	0.806606456139421	0.941646674756493
g__OTU_pn9_xxt	Archaea_final	yes	-0.120665587158835	0.461275255556329	76	26	0.794404741039617	0.941646674756493
g__OTU_r6w_x3u	Archaea_final	yes	0.0941014792364024	0.345487476533532	76	19	0.786137019726427	0.941646674756493
g__OTU_smr_5tq	Archaea_final	yes	-0.0814799882201527	0.362435192571768	76	17	0.822780055435545	0.941646674756493
g__OTU_ttw_nbx	Disease2	IBS-C	-0.17594862200366	0.731454665466907	76	12	0.810609978741914	0.941646674756493
g__OTU_6ao_ui9	Archaea_final	yes	0.0795818598337615	0.363450527433697	76	67	0.827316815649172	0.942387260032031
g__OTU_19b_4z3	Disease2	IBS	-0.172083723316341	0.797294376434507	76	72	0.829744357122697	0.944020526067739
g__OTU_dd6_pyp	Archaea_final	yes	-0.0708048426187202	0.331610993139638	76	11	0.831543795371803	0.944936131104321
g__OTU_jyr_2wo	Sample_classification	biofilm positive	0.0752907532920597	0.356670292556545	76	12	0.833427708423407	0.945945427720712
g__OTU_p3w_2j5	Archaea_final	yes	0.0649644310694643	0.309913971080851	76	10	0.83457248884512	0.94611439666213
g__OTU_alt_4oz	Disease2	UC	-0.232534723011968	1.11621046101662	76	64	0.835580060595083	0.94612760138895
g__OTU_23e_b2z	Sample_classification	biofilm positive	0.0709335385623109	0.356816751812112	76	75	0.842999045323988	0.949471548872838
g__OTU_7lh_yvd	Sample_classification	biofilm positive	-0.112525201938563	0.559483559345527	76	40	0.84118540253288	0.949471548872838
g__OTU_acl_n7e	Disease2	UC	0.138581072302947	0.704060258506154	76	28	0.844529956628998	0.949471548872838
g__OTU_dlu_i3z	Sample_classification	biofilm positive	-0.0723267705986654	0.360488317751496	76	72	0.841565364212586	0.949471548872838
g__OTU_pm2_9oj	Sample_classification	biofilm positive	0.109161713087719	0.554392621133063	76	36	0.844473834431024	0.949471548872838
g__OTU_pn9_xxt	Sample_classification	biofilm positive	-0.0915918510766534	0.454895642571766	76	26	0.841011234620794	0.949471548872838
g__OTU_p3w_2j5	Disease2	IBS	0.0681435369010955	0.355323646424387	76	10	0.848470719084898	0.951649566860275
g__OTU_t8z_21b	Archaea_final	yes	0.0232475951841107	0.120853503577906	76	8	0.848015802111868	0.951649566860275
g__OTU_mpf_nq1	Disease2	UC	-0.162407219685726	0.855649730276595	76	37	0.850010692253708	0.952252544387998
g__OTU_n3k_04w	Disease2	IBS	-0.127141904374536	0.675538889443191	76	44	0.851258055822911	0.952526682016214
g__OTU_1x2_g2s	Disease2	IBS-C	0.188759478214534	1.28042174874863	76	44	0.883224496113796	0.954688954162114
g__OTU_2gc_6d1	Disease2	IBS	0.15548674150713	0.95624737752229	76	38	0.87130111305863	0.954688954162114
g__OTU_3os_wud	Disease2	IBS-C	-0.312818218358815	1.88388487201686	76	29	0.868596637280046	0.954688954162114
g__OTU_4ky_rdr	Disease2	IBS	0.0890728335110442	0.57193038038622	76	12	0.876685672569422	0.954688954162114
g__OTU_4yr_btu	Disease2	UC	-0.152727887043793	0.896829320078467	76	42	0.865267343832589	0.954688954162114
g__OTU_5fi_h78	Archaea_final	yes	-0.0276756837906289	0.165826885969316	76	8	0.867933815852917	0.954688954162114
g__OTU_8x0_j94	Disease2	IBS	-0.0516811670385855	0.312547074300662	76	76	0.869141327530688	0.954688954162114
g__OTU_9l0_247	Archaea_final	yes	-0.0555260254566386	0.377596923288482	76	12	0.883514434756504	0.954688954162114
g__OTU_9qp_ahy	Disease2	IBS	0.145008995745165	0.80813072058065	76	72	0.858112542842948	0.954688954162114
g__OTU_aud_zon	Archaea_final	yes	-0.20292204984372	1.14263085866266	76	35	0.859556344674263	0.954688954162114
g__OTU_b40_bb0	Disease2	UC	-0.089726155590832	0.510789232065716	76	14	0.861066814612984	0.954688954162114
g__OTU_d01_dzt	Sample_classification	biofilm positive	-0.0764486750580332	0.426217422790279	76	76	0.858168945369016	0.954688954162114
g__OTU_d01_dzt	Disease2	IBS	-0.073303939920004	0.495521537434348	76	76	0.882821019715969	0.954688954162114
g__OTU_dkd_0as	Sample_classification	biofilm positive	0.103933613249341	0.586964159870219	76	34	0.859964931149206	0.954688954162114
g__OTU_dkd_0as	Archaea_final	yes	-0.0949647542706261	0.595195947175569	76	34	0.873693409928747	0.954688954162114
g__OTU_dlu_i3z	Archaea_final	yes	-0.0548581495810523	0.365543929934785	76	72	0.881138872774036	0.954688954162114
g__OTU_e5k_uqj	Disease2	IBS	0.105055589167733	0.699895417971882	76	58	0.881115937253854	0.954688954162114
g__OTU_edz_ix0	Disease2	IBS	-0.0665551428164311	0.433268012399274	76	26	0.878357703396858	0.954688954162114
g__OTU_j4j_kfv	Sample_classification	biofilm positive	-0.0930244861314016	0.605094234411625	76	17	0.878260614921395	0.954688954162114
g__OTU_jvv_aco	Sample_classification	biofilm positive	0.021494131067149	0.140577687037788	76	10	0.878918131069032	0.954688954162114
g__OTU_n3k_04w	Disease2	IBS-C	-0.216992061415608	1.47965106195023	76	44	0.883829165517766	0.954688954162114
g__OTU_ncd_y44	Disease2	IBS	-0.0715029148955727	0.40601864760652	76	27	0.860718006543923	0.954688954162114
g__OTU_ncd_y44	Disease2	IBS-C	-0.161350207433375	0.889313602060366	76	27	0.856552603989942	0.954688954162114
g__OTU_nx0_euh	Archaea_final	yes	0.0803133768520713	0.464888640520566	76	30	0.863339953149049	0.954688954162114
g__OTU_ods_x7z	Sample_classification	biofilm positive	0.0878394942831965	0.53681830167187	76	57	0.870494071352013	0.954688954162114
g__OTU_pwm_uzw	Sample_classification	biofilm positive	-0.0993647110672267	0.57969385165168	76	36	0.864396767233146	0.954688954162114
g__OTU_pxk_1ex	Sample_classification	biofilm positive	0.0612812255028078	0.378480954876173	76	76	0.871840321198605	0.954688954162114
g__OTU_pzy_n70	Archaea_final	yes	0.0845402402999945	0.487239877634152	76	28	0.862752552078142	0.954688954162114
g__OTU_rbe_ww5	Disease2	IBS-C	-0.202363284744558	1.20744913590519	76	26	0.867384602002053	0.954688954162114
g__OTU_s1y_zg0	Disease2	IBS	-0.0380481762144497	0.260609474025536	76	14	0.884343452276485	0.954688954162114
g__OTU_t8z_21b	Disease2	UC	-0.025625037231711	0.16270011120949	76	8	0.875305353414477	0.954688954162114
g__OTU_2zk_0a2	Sample_classification	biofilm positive	0.0668318516244329	0.466601705706806	76	18	0.886519221676585	0.955951487619473
g__OTU_poy_9l2	Disease2	IBS-C	-0.278522375416256	1.96253814767752	76	60	0.887551285581246	0.955979275852816
g__OTU_6fr_khd	Archaea_final	yes	-0.109454747773172	0.83495826588674	76	52	0.896080075304057	0.958914666648409
g__OTU_7o2_uuz	Archaea_final	yes	-0.0560864827389384	0.416408944044188	76	17	0.893242827940402	0.958914666648409
g__OTU_8kx_41x	Disease2	UC	0.0968710467615176	0.722240859318378	76	75	0.893688078334298	0.958914666648409
g__OTU_c68_5vk	Disease2	IBS	-0.0448244320625019	0.333270270738134	76	11	0.893394180502702	0.958914666648409
g__OTU_edz_ix0	Archaea_final	yes	-0.0502804088759232	0.377897197713072	76	26	0.89453310910671	0.958914666648409
g__OTU_m96_7wk	Disease2	IBS	0.0210970155733041	0.161329978245756	76	9	0.896332867351355	0.958914666648409
g__OTU_364_bfm	Disease2	UC	-0.140934607895889	1.11964389493315	76	38	0.900192107948657	0.959333828678078
g__OTU_3rf_dcf	Disease2	IBS	-0.0594933481448535	0.476886199774133	76	19	0.901076065978243	0.959333828678078
g__OTU_75g_dn7	Disease2	UC	-0.0747074273294157	0.594467752678606	76	14	0.900352507308659	0.959333828678078
g__OTU_b40_bb0	Archaea_final	yes	-0.0482606650967617	0.379413805105064	76	14	0.899148400847437	0.959333828678078
g__OTU_f9v_2jn	Sample_classification	biofilm positive	0.0256185028403437	0.206818903119702	76	10	0.901773798957393	0.959333828678078
g__OTU_8t5_u4l	Disease2	IBS	0.0420064025576033	0.345495485951017	76	14	0.903577574180886	0.96017751171347
g__OTU_eww_tb1	Archaea_final	yes	0.0362473520593485	0.304936052115905	76	11	0.905719848636085	0.961378610284112
g__OTU_gzb_mis	Disease2	IBS-C	-0.137477326071063	1.23469781600333	76	47	0.911661488800614	0.965527775206894
g__OTU_ter_b2k	Sample_classification	biofilm positive	-0.0408302838728541	0.364593451092575	76	17	0.911153017808991	0.965527775206894
g__OTU_15c_vgr	Sample_classification	biofilm positive	0.0214878046362312	0.205439467491357	76	8	0.916996828649361	0.9668668004627
g__OTU_19n_89a	Disease2	UC	-0.118244598867048	1.0930213195829	76	41	0.914161275509969	0.9668668004627
g__OTU_alt_4oz	Disease2	IBS-C	0.218035267502641	2.08213744162143	76	64	0.916899815027461	0.9668668004627
g__OTU_f9v_2jn	Archaea_final	yes	-0.0221807172327489	0.209719402566864	76	10	0.916072272978832	0.9668668004627
g__OTU_1en_ate	Disease2	IBS-C	0.209137857048096	2.05077768486473	76	27	0.919064289816332	0.967972367323188
g__OTU_147_hu9	Sample_classification	biofilm positive	-0.0571492894505074	0.595233083734438	76	44	0.923785691339728	0.96804995687884
g__OTU_4c7_3lf	Sample_classification	biofilm positive	-0.0635484632046263	0.653683992865749	76	12	0.922832775070488	0.96804995687884
g__OTU_4py_s5r	Disease2	IBS-C	0.122256229715548	1.2930821283895	76	28	0.924945263904562	0.96804995687884
g__OTU_ccp_sse	Disease2	UC	-0.0332242840908508	0.352853467966441	76	15	0.925251958785249	0.96804995687884
g__OTU_df8_vdn	Disease2	IBS-C	0.0791219859182444	0.795423947492174	76	18	0.921048266127927	0.96804995687884
g__OTU_ods_x7z	Disease2	IBS	-0.060004031796816	0.624106420675883	76	57	0.923681002090478	0.96804995687884
g__OTU_49a_0th	Disease2	IBS-C	-0.0499193774567498	0.558954107537291	76	14	0.929091738747702	0.968769979618501
g__OTU_684_3ns	Sample_classification	biofilm positive	0.0242891127987204	0.274473443273068	76	17	0.929737147690293	0.968769979618501
g__OTU_c68_5vk	Disease2	IBS-C	0.062648496868255	0.729970868769043	76	11	0.931851905578684	0.968769979618501
g__OTU_fe5_g8a	Disease2	UC	-0.0240972843219126	0.263687925146289	76	8	0.927447202209096	0.968769979618501
g__OTU_hxt_g1v	Disease2	IBS-C	0.123631959878293	1.42375044520607	76	67	0.931050256476899	0.968769979618501
g__OTU_s1y_zg0	Archaea_final	yes	0.0194486405498271	0.227304086877688	76	14	0.932058696180327	0.968769979618501
g__OTU_s1y_zg0	Disease2	UC	-0.0237275418594734	0.306010162043267	76	14	0.938416444668447	0.974312155666694
g__OTU_53w_9iz	Sample_classification	biofilm positive	-0.0278524384276497	0.367682917598394	76	15	0.939833087786839	0.974717722049669
g__OTU_1da_5ga	Disease2	IBS	-0.0463525810808353	0.650904034868713	76	74	0.943431606588932	0.977382798538152
g__OTU_2o2_6yo	Disease2	UC	0.0831664394977804	1.226964163392	76	31	0.946152183537765	0.979133523268929
g__OTU_1mh_382	Sample_classification	biofilm positive	0.0169473144946187	0.303921585216229	76	8	0.955690160759741	0.980654170912056
g__OTU_4ir_ttn	Disease2	IBS	-0.0272497915465182	0.493979912691838	76	9	0.956165142660134	0.980654170912056
g__OTU_684_3ns	Disease2	UC	0.0229512411070046	0.374694498445332	76	17	0.951332107467561	0.980654170912056
g__OTU_7nd_fo4	Disease2	IBS	0.0532813257774752	0.834825347422571	76	27	0.949292816321353	0.980654170912056
g__OTU_bvn_7tv	Disease2	IBS	-0.0342644825479598	0.549138669484594	76	72	0.950424687952128	0.980654170912056
